step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
133,OUTBOUND,13.5,25.049,1.769,1.64,-38.682,0.401,-0.678,25.049,2.169,38.682,2.737,1.204,1,2.304,3.56,2.59,39.989,1.103,1.615,0,0,0,OFFBOARD
134,OUTBOUND,13.6,25.249,1.836,1.637,-38.682,0.401,-0.678,25.249,2.236,38.682,2.548,1.348,1,2.125,3.358,2.388,40.089,0.914,1.637,0,0,0,OFFBOARD
135,OUTBOUND,13.7,25.451,1.882,1.635,-38.682,0.401,-0.678,25.451,2.282,38.682,2.468,1.248,1,2.023,3.094,2.125,40.189,0.704,1.658,0,0,0,OFFBOARD
136,OUTBOUND,13.8,25.659,1.904,1.634,-38.682,0.401,-0.678,25.659,2.304,38.682,2.455,1.22,1,2.586,2.894,1.929,40.289,0.489,1.676,0,0,0,OFFBOARD
137,OUTBOUND,13.9,25.861,1.899,1.634,-38.682,0.401,-0.678,25.861,2.299,38.682,2.694,1.238,1,2.62,2.791,1.746,40.389,0.23,1.698,0,0,0,OFFBOARD
138,OUTBOUND,14.0,26.065,1.868,1.635,-38.682,0.401,-0.678,26.065,2.268,38.682,2.699,1.236,1,2.492,3.719,1.729,40.489,-0.045,1.718,0,0,0,OFFBOARD
139,OUTBOUND,14.1,26.267,1.809,1.639,-38.682,0.401,-0.678,26.267,2.209,38.682,3.551,1.11,1,2.294,3.551,1.736,40.589,-0.315,1.734,0,0,0,OFFBOARD
140,OUTBOUND,14.21,26.469,1.724,1.643,-38.682,0.401,-0.678,26.469,2.124,38.682,3.351,1.459,1,2.815,3.48,1.767,40.689,-0.571,1.72,0,0,0,OFFBOARD
141,OUTBOUND,14.31,26.673,1.614,1.649,-38.682,0.401,-0.678,26.673,2.014,38.682,3.284,1.621,1,3.092,4.407,3.834,40.789,-0.811,1.704,0,0,0,OFFBOARD
142,OUTBOUND,14.41,26.875,1.484,1.655,-38.682,0.401,-0.678,26.875,1.884,38.682,4.207,1.694,1,2.951,5.165,4.114,40.889,-1.044,1.685,0,0,0,OFFBOARD
143,OUTBOUND,14.51,27.079,1.337,1.661,-38.682,0.401,-0.678,27.079,1.737,38.682,4.007,1.727,1,2.846,5.263,4.196,40.989,-1.26,1.665,0,0,0,OFFBOARD
144,OUTBOUND,14.61,27.281,1.179,1.665,-38.682,0.401,-0.678,27.281,1.579,38.682,4.696,2.259,0,3.499,6.319,4.212,41.089,-1.427,1.643,0,0,0,OFFBOARD
145,OUTBOUND,14.71,27.485,1.011,1.668,-38.682,0.401,-0.678,27.485,1.411,38.682,4.863,2.351,0,3.607,10.0,4.217,41.272,-1.535,1.627,0,0,0,OFFBOARD
146,OUTBOUND,14.81,27.687,0.839,1.669,-38.682,0.401,-0.678,27.687,1.239,38.682,4.706,2.682,0,3.442,10.0,4.216,41.548,-1.587,1.613,0,0,0,OFFBOARD
147,OUTBOUND,14.92,27.889,0.664,1.668,-38.682,0.401,-0.678,27.889,1.064,38.682,5.717,2.918,0,4.075,10.0,4.213,41.885,-1.609,1.601,0,0,0,OFFBOARD
148,OUTBOUND,15.02,28.093,0.483,1.666,-38.682,0.401,-0.678,28.093,0.883,38.682,5.519,3.007,0,4.08,10.0,4.208,42.262,-1.6,1.587,0,0,0,OFFBOARD
149,OUTBOUND,15.12,28.295,0.302,1.662,-38.682,0.401,-0.678,28.295,0.702,38.682,5.54,3.453,0,4.006,10.0,4.2,42.664,-1.562,1.569,0,0,0,OFFBOARD
150,OUTBOUND,15.22,28.499,0.117,1.657,-38.682,0.401,-0.678,28.499,0.517,38.682,6.147,3.686,0,3.863,6.794,4.189,43.083,-1.508,1.552,0,0,0,OFFBOARD
151,OUTBOUND,15.32,28.701,-0.069,1.65,-38.682,0.401,-0.678,28.701,0.331,38.682,5.972,3.663,0,3.892,5.799,4.175,43.512,-1.44,1.54,0,0,0,OFFBOARD
152,OUTBOUND,15.42,28.905,-0.26,1.643,-38.682,0.401,-0.678,28.905,0.14,38.682,5.319,3.463,0,4.324,5.319,4.157,43.947,-1.353,1.532,0,0,0,OFFBOARD
153,OUTBOUND,15.52,29.107,-0.449,1.634,-38.682,0.401,-0.678,29.107,-0.049,38.682,5.119,3.263,0,4.339,5.119,4.137,44.35,-1.252,1.527,0,0,0,OFFBOARD
154,OUTBOUND,15.63,29.309,-0.636,1.625,-38.682,0.401,-0.678,29.309,-0.236,38.682,4.919,3.063,0,4.319,4.919,4.121,44.701,-1.139,1.525,0,0,0,OFFBOARD
155,OUTBOUND,15.73,29.513,-0.818,1.616,-38.682,0.401,-0.678,29.513,-0.418,38.682,4.719,2.863,0,4.119,4.719,4.102,45.018,-1.009,1.525,0,0,0,OFFBOARD
156,OUTBOUND,15.83,29.715,-0.985,1.606,-38.682,0.401,-0.678,29.715,-0.585,38.682,4.519,2.656,0,3.919,4.519,4.069,45.25,-0.864,1.528,0,0,0,OFFBOARD
157,OUTBOUND,15.93,29.919,-1.134,1.597,-38.682,0.401,-0.678,29.919,-0.734,38.682,4.319,2.463,0,3.719,4.319,4.033,45.407,-0.705,1.532,0,0,0,OFFBOARD
158,OUTBOUND,16.03,30.123,-1.259,1.589,-38.682,0.401,-0.678,30.123,-0.859,38.682,4.053,2.197,0,3.453,4.053,3.994,45.511,-0.531,1.538,0,0,0,OFFBOARD
159,OUTBOUND,16.13,30.327,-1.355,1.581,-38.682,0.401,-0.678,30.327,-0.955,38.682,3.853,1.997,1,3.311,3.853,3.853,45.611,-0.344,1.545,0,0,0,OFFBOARD
160,OUTBOUND,16.24,30.529,-1.418,1.575,-38.682,0.401,-0.678,30.529,-1.018,38.682,3.653,1.797,1,3.24,3.653,3.653,45.711,-0.143,1.553,0,0,0,OFFBOARD
161,OUTBOUND,16.34,30.733,-1.449,1.569,-38.682,0.401,-0.678,30.733,-1.049,38.682,3.451,1.732,1,3.711,3.451,3.451,45.811,0.066,1.562,0,0,0,OFFBOARD
162,OUTBOUND,16.44,30.935,-1.448,1.565,-38.682,0.401,-0.678,30.935,-1.048,38.682,3.319,1.975,1,3.742,3.319,3.319,45.911,0.262,1.57,0,0,0,OFFBOARD
163,OUTBOUND,16.54,31.137,-1.415,1.562,-38.682,0.401,-0.678,31.137,-1.015,38.682,3.053,2.033,0,3.71,3.053,3.053,46.011,0.45,1.579,0,0,0,OFFBOARD
164,OUTBOUND,16.64,31.341,-1.353,1.56,-38.682,0.401,-0.678,31.341,-0.953,38.682,2.851,2.124,0,3.508,2.851,2.851,46.111,0.593,1.588,0,0,0,OFFBOARD
165,OUTBOUND,16.74,31.543,-1.265,1.559,-38.682,0.401,-0.678,31.543,-0.865,38.682,2.653,2.053,0,3.342,2.653,2.653,46.211,0.729,1.598,0,0,0,OFFBOARD
166,OUTBOUND,16.84,31.745,-1.153,1.56,-38.682,0.401,-0.678,31.745,-0.753,38.682,2.451,2.359,0,3.859,2.451,2.451,46.311,0.882,1.608,0,0,0,OFFBOARD
167,OUTBOUND,16.95,31.949,-1.021,1.562,-38.682,0.401,-0.678,31.949,-0.621,38.682,2.253,2.253,0,4.104,2.253,2.253,46.411,1.069,1.619,0,0,0,OFFBOARD
168,OUTBOUND,17.05,32.151,-0.876,1.564,-38.682,0.401,-0.678,32.151,-0.476,38.682,2.053,2.053,0,3.966,2.053,2.053,46.511,1.302,1.629,0,0,0,OFFBOARD
169,OUTBOUND,17.15,32.353,-0.72,1.568,-38.682,0.401,-0.678,32.353,-0.32,38.682,1.856,1.851,1,3.838,1.851,1.851,46.611,1.565,1.638,0,0,0,OFFBOARD
170,OUTBOUND,17.25,32.555,-0.556,1.572,-38.682,0.401,-0.678,32.555,-0.156,38.682,2.733,1.651,1,4.383,2.59,2.281,46.711,1.841,1.647,0,0,0,OFFBOARD
171,OUTBOUND,17.35,32.759,-0.384,1.578,-38.682,0.401,-0.678,32.759,0.016,38.682,5.878,1.453,1,4.417,10.0,3.905,46.811,2.113,1.655,0,0,0,OFFBOARD
172,OUTBOUND,17.45,32.959,-0.212,1.583,-38.682,0.401,-0.678,32.959,0.188,38.682,5.773,1.483,1,4.306,10.0,4.007,46.911,2.358,1.663,0,0,0,OFFBOARD
173,OUTBOUND,17.55,33.161,-0.035,1.59,-38.682,0.401,-0.678,33.161,0.365,38.682,6.005,1.791,1,4.222,10.0,4.022,47.011,2.5,1.669,0,0,0,OFFBOARD
174,OUTBOUND,17.65,33.365,0.147,1.597,-38.682,0.401,-0.678,33.365,0.547,38.682,6.019,2.11,0,4.02,10.0,4.038,47.111,2.5,1.674,0,0,0,OFFBOARD
175,OUTBOUND,17.76,33.567,0.331,1.603,-38.682,0.401,-0.678,33.567,0.731,38.682,5.946,3.626,0,3.937,10.0,4.054,47.276,2.5,1.678,0,0,0,OFFBOARD
176,OUTBOUND,17.86,33.769,0.517,1.611,-38.682,0.401,-0.678,33.769,0.917,38.682,5.849,3.373,0,3.813,10.0,4.07,47.54,2.5,1.68,0,0,0,OFFBOARD
177,OUTBOUND,17.96,33.973,0.709,1.618,-38.682,0.401,-0.678,33.973,1.109,38.682,5.737,3.098,0,3.695,10.0,4.087,47.869,2.5,1.679,0,0,0,OFFBOARD
178,OUTBOUND,18.06,34.175,0.901,1.624,-38.682,0.401,-0.678,34.175,1.301,38.682,5.447,2.818,0,3.967,10.0,4.102,48.241,2.5,1.678,0,0,0,OFFBOARD
179,OUTBOUND,18.16,34.379,1.097,1.631,-38.682,0.401,-0.678,34.379,1.497,38.682,4.462,2.543,0,3.676,6.689,4.117,48.64,2.499,1.676,0,0,0,OFFBOARD
180,OUTBOUND,18.26,34.581,1.292,1.637,-38.682,0.401,-0.678,34.581,1.692,38.682,4.078,2.24,0,2.981,6.491,4.128,49.056,2.469,1.674,0,0,0,OFFBOARD
181,OUTBOUND,18.36,34.785,1.489,1.642,-38.682,0.401,-0.678,34.785,1.889,38.682,3.878,1.927,1,2.672,5.135,4.145,49.485,2.408,1.671,0,0,0,OFFBOARD
182,OUTBOUND,18.47,34.983,1.676,1.647,-38.682,0.401,-0.678,34.983,2.076,38.682,3.678,1.377,1,2.422,4.908,4.12,49.766,2.254,1.661,0,0,0,OFFBOARD
183,OUTBOUND,18.57,35.187,1.861,1.651,-38.682,0.401,-0.678,35.187,2.262,38.682,3.306,1.107,1,2.222,3.478,3.612,49.952,2.03,1.674,0,0,0,OFFBOARD
184,OUTBOUND,18.67,35.389,2.032,1.654,-38.682,0.401,-0.678,35.389,2.432,38.682,2.164,0.856,1,2.022,3.278,3.188,50.074,1.737,1.685,0,0,0,OFFBOARD
185,OUTBOUND,18.77,35.593,2.187,1.657,-38.682,0.401,-0.678,35.593,2.587,38.682,1.754,0.558,1,1.754,1.754,1.754,50.174,1.387,1.693,0,1,0,OFFBOARD
186,OUTBOUND,18.87,35.795,2.315,1.66,-38.682,0.401,-0.678,35.795,2.715,38.682,1.554,0.368,1,1.545,1.554,1.554,50.274,1.037,1.706,0,1,0,OFFBOARD
187,OUTBOUND,18.97,35.871,2.348,1.641,-38.682,0.401,-0.678,35.871,2.748,38.682,1.453,0.309,1,1.468,1.459,1.447,50.374,0.687,1.719,1,0,0,OFFBOARD
188,OUTBOUND,19.07,35.874,2.31,1.621,-38.682,0.401,-0.678,35.874,2.71,38.682,1.458,0.357,1,1.456,1.461,1.456,50.474,0.337,1.733,0,1,0,OFFBOARD
189,OUTBOUND,19.17,35.879,2.231,1.608,-38.682,0.401,-0.678,35.879,2.632,38.682,1.428,0.711,1,1.408,1.454,1.492,50.574,-0.013,1.746,0,1,0,OFFBOARD
190,OUTBOUND,19.28,35.898,2.117,1.603,-38.682,0.401,-0.678,35.898,2.517,38.682,1.513,0.838,1,1.384,1.484,1.555,50.674,-0.316,1.76,0,0,0,OFFBOARD
191,OUTBOUND,19.38,35.942,1.98,1.604,-38.682,0.401,-0.678,35.942,2.38,38.682,2.006,1.009,1,2.138,2.276,1.677,50.774,-0.568,1.777,0,0,0,OFFBOARD
192,OUTBOUND,19.48,36.018,1.828,1.609,-38.682,0.401,-0.678,36.018,2.228,38.682,2.337,1.267,1,2.443,2.538,2.118,50.874,-0.786,1.798,0,0,0,OFFBOARD
193,OUTBOUND,19.58,36.131,1.672,1.617,-38.682,0.401,-0.678,36.131,2.072,38.682,2.791,1.27,1,2.431,2.709,2.339,50.974,-0.991,1.792,0,0,0,OFFBOARD
194,OUTBOUND,19.68,36.278,1.516,1.629,-38.682,0.401,-0.678,36.278,1.916,38.682,3.162,1.728,1,3.204,3.416,2.518,51.074,-1.16,1.787,0,0,0,OFFBOARD
195,OUTBOUND,19.78,36.45,1.365,1.641,-38.682,0.401,-0.678,36.45,1.765,38.682,3.527,1.866,1,3.298,3.992,2.816,51.174,-1.299,1.781,0,0,0,OFFBOARD
196,OUTBOUND,19.88,36.642,1.217,1.654,-38.682,0.401,-0.678,36.642,1.618,38.682,4.31,2.036,0,3.192,4.542,3.242,51.274,-1.423,1.775,0,0,0,OFFBOARD
197,OUTBOUND,19.98,36.843,1.073,1.667,-38.682,0.401,-0.678,36.843,1.473,38.682,4.212,1.941,1,3.052,5.426,3.752,51.438,-1.548,1.768,0,0,0,OFFBOARD
198,OUTBOUND,20.09,37.048,0.927,1.68,-38.682,0.401,-0.678,37.048,1.327,38.682,4.049,2.403,0,3.449,5.317,4.244,51.56,-1.621,1.758,0,0,0,OFFBOARD
199,OUTBOUND,20.19,37.254,0.775,1.691,-38.682,0.401,-0.678,37.254,1.175,38.682,4.718,2.605,0,3.613,6.369,4.59,51.796,-1.667,1.748,0,0,0,OFFBOARD
200,OUTBOUND,20.29,37.455,0.618,1.7,-38.682,0.401,-0.678,37.455,1.018,38.682,4.746,2.498,0,3.66,10.0,4.711,52.107,-1.691,1.737,0,0,0,OFFBOARD
201,OUTBOUND,20.39,37.653,0.453,1.709,-38.682,0.401,-0.678,37.653,0.853,38.682,4.791,3.068,0,3.538,10.0,4.562,52.467,-1.675,1.718,0,0,0,OFFBOARD
202,OUTBOUND,20.49,37.85,0.279,1.715,-38.682,0.401,-0.678,37.85,0.679,38.682,5.736,3.199,0,4.108,10.0,4.513,52.858,-1.637,1.696,0,0,0,OFFBOARD
203,OUTBOUND,20.59,38.045,0.096,1.719,-38.682,0.401,-0.678,38.045,0.497,38.682,5.673,3.745,0,4.111,10.0,4.363,53.27,-1.574,1.672,0,0,0,OFFBOARD
204,OUTBOUND,20.69,38.239,-0.09,1.721,-38.682,0.401,-0.678,38.239,0.31,38.682,5.844,3.708,0,3.98,10.0,4.253,53.695,-1.499,1.65,0,0,0,OFFBOARD
205,OUTBOUND,20.8,38.436,-0.28,1.721,-38.682,0.401,-0.678,38.436,0.12,38.682,5.864,3.407,0,3.888,10.0,4.2,54.129,-1.411,1.631,0,0,0,OFFBOARD
206,OUTBOUND,20.9,38.632,-0.466,1.718,-38.682,0.401,-0.678,38.632,-0.066,38.682,5.788,3.121,0,3.708,10.0,4.211,54.568,-1.306,1.613,0,0,0,OFFBOARD
207,OUTBOUND,21.0,38.828,-0.639,1.714,-38.682,0.401,-0.678,38.828,-0.239,38.682,4.947,2.851,0,3.612,10.0,4.236,55.008,-1.18,1.598,0,0,0,OFFBOARD
208,OUTBOUND,21.1,39.029,-0.798,1.707,-38.682,0.401,-0.678,39.029,-0.398,38.682,4.724,2.646,0,3.524,10.0,4.265,55.441,-1.037,1.585,0,0,0,OFFBOARD
209,OUTBOUND,21.2,39.231,-0.931,1.699,-38.682,0.401,-0.678,39.231,-0.531,38.682,4.507,2.482,0,3.838,5.716,4.297,55.852,-0.882,1.573,0,0,0,OFFBOARD
210,OUTBOUND,21.3,39.433,-1.033,1.69,-38.682,0.401,-0.678,39.433,-0.632,38.682,5.002,2.362,0,3.796,5.44,4.289,56.22,-0.718,1.564,0,0,0,OFFBOARD
211,OUTBOUND,21.4,39.634,-1.102,1.68,-38.682,0.401,-0.678,39.634,-0.701,38.682,5.021,2.273,0,3.781,5.313,4.262,56.608,-0.545,1.556,0,0,0,OFFBOARD
212,OUTBOUND,21.5,39.838,-1.138,1.67,-38.682,0.401,-0.678,39.838,-0.738,38.682,5.026,2.237,0,3.766,5.82,4.225,57.009,-0.365,1.55,0,0,0,OFFBOARD
213,OUTBOUND,21.61,40.04,-1.144,1.659,-38.682,0.401,-0.678,40.04,-0.744,38.682,4.761,2.244,0,3.504,6.027,4.172,57.408,-0.18,1.546,0,0,0,OFFBOARD
214,OUTBOUND,21.71,40.243,-1.124,1.648,-38.682,0.401,-0.678,40.243,-0.724,38.682,4.558,2.052,0,3.311,5.825,4.14,57.769,0.006,1.543,0,0,0,OFFBOARD
215,OUTBOUND,21.81,40.448,-1.08,1.637,-38.682,0.401,-0.678,40.448,-0.68,38.682,4.551,2.356,0,3.835,6.834,4.106,58.099,0.171,1.543,0,0,0,OFFBOARD
216,OUTBOUND,21.91,40.651,-1.017,1.626,-38.682,0.401,-0.678,40.651,-0.617,38.682,5.402,2.472,0,3.941,6.665,4.085,58.325,0.332,1.543,0,0,0,OFFBOARD
217,OUTBOUND,22.01,40.854,-0.938,1.617,-38.682,0.401,-0.678,40.854,-0.538,38.682,5.201,2.609,0,3.944,10.0,4.074,58.492,0.489,1.546,0,0,0,OFFBOARD
218,OUTBOUND,22.11,41.06,-0.846,1.607,-38.682,0.401,-0.678,41.06,-0.445,38.682,5.048,2.484,0,3.744,10.0,4.072,58.733,0.639,1.55,0,0,0,OFFBOARD
219,OUTBOUND,22.21,41.264,-0.742,1.599,-38.682,0.401,-0.678,41.264,-0.342,38.682,5.11,2.529,0,3.717,10.0,4.072,59.04,0.782,1.555,0,0,0,OFFBOARD
220,OUTBOUND,22.32,41.469,-0.628,1.592,-38.682,0.401,-0.678,41.469,-0.228,38.682,5.808,3.133,0,4.339,10.0,4.073,59.395,0.904,1.561,0,0,0,OFFBOARD
221,OUTBOUND,22.42,41.674,-0.506,1.586,-38.682,0.401,-0.678,41.674,-0.106,38.682,5.657,3.127,0,4.396,10.0,4.069,59.783,1.016,1.568,0,0,0,OFFBOARD
222,OUTBOUND,22.52,41.875,-0.381,1.581,-38.682,0.401,-0.678,41.875,0.019,38.682,5.806,3.145,0,4.202,10.0,4.06,60.191,1.123,1.576,0,0,0,OFFBOARD
223,OUTBOUND,22.62,42.081,-0.246,1.577,-38.682,0.401,-0.678,42.081,0.154,38.682,5.951,3.661,0,4.161,10.0,4.046,60.613,1.215,1.584,0,0,0,OFFBOARD
224,OUTBOUND,22.72,42.28,-0.112,1.574,-38.682,0.401,-0.678,42.28,0.288,38.682,6.036,3.776,0,4.545,10.0,4.031,61.043,1.296,1.593,0,0,0,OFFBOARD
225,OUTBOUND,22.82,42.481,0.026,1.573,-38.682,0.401,-0.678,42.481,0.426,38.682,6.052,3.652,0,4.584,10.0,4.015,61.479,1.373,1.602,0,0,0,OFFBOARD
226,OUTBOUND,22.92,42.682,0.165,1.573,-38.682,0.401,-0.678,42.682,0.565,38.682,5.925,3.475,0,4.473,10.0,3.995,61.918,1.436,1.611,0,0,0,OFFBOARD
227,OUTBOUND,23.03,42.884,0.305,1.573,-38.682,0.401,-0.678,42.884,0.705,38.682,5.725,3.297,0,4.327,10.0,3.99,62.357,1.489,1.619,0,0,0,OFFBOARD
228,OUTBOUND,23.13,43.085,0.442,1.575,-38.682,0.401,-0.678,43.085,0.842,38.682,5.624,3.121,0,4.187,10.0,3.984,62.798,1.536,1.626,0,0,0,OFFBOARD
229,OUTBOUND,23.23,43.285,0.577,1.578,-38.682,0.401,-0.678,43.285,0.977,38.682,5.52,2.945,0,4.062,10.0,3.984,63.242,1.569,1.63,0,0,0,OFFBOARD
230,OUTBOUND,23.33,43.488,0.711,1.581,-38.682,0.401,-0.678,43.488,1.111,38.682,5.32,2.769,0,3.861,10.0,3.988,63.688,1.593,1.635,0,0,0,OFFBOARD
231,OUTBOUND,23.43,43.689,0.839,1.585,-38.682,0.401,-0.678,43.689,1.239,38.682,5.108,2.597,0,3.702,10.0,3.995,64.134,1.607,1.638,0,0,0,OFFBOARD
232,OUTBOUND,23.53,43.89,0.963,1.589,-38.682,0.401,-0.678,43.89,1.363,38.682,4.885,2.425,0,3.578,10.0,4.006,64.581,1.609,1.641,0,0,0,OFFBOARD
233,OUTBOUND,23.63,44.087,1.079,1.594,-38.682,0.401,-0.678,44.087,1.479,38.682,4.577,2.49,0,3.368,6.966,4.024,65.029,1.606,1.645,0,0,0,OFFBOARD
234,OUTBOUND,23.74,44.299,1.197,1.598,-38.682,0.401,-0.678,44.299,1.597,38.682,4.338,2.354,0,3.206,6.765,4.038,65.477,1.587,1.648,0,0,0,OFFBOARD
235,OUTBOUND,23.84,44.5,1.302,1.603,-38.682,0.401,-0.678,44.5,1.702,38.682,4.1,2.199,0,3.462,6.361,4.051,65.926,1.554,1.652,0,0,0,OFFBOARD
236,OUTBOUND,23.94,44.704,1.401,1.608,-38.682,0.401,-0.678,44.704,1.801,38.682,3.868,2.033,0,3.379,5.181,4.064,66.376,1.505,1.655,0,0,0,OFFBOARD
237,OUTBOUND,24.04,44.906,1.489,1.612,-38.682,0.401,-0.678,44.906,1.889,38.682,3.655,1.88,1,3.28,4.91,4.074,66.825,1.395,1.656,0,0,0,OFFBOARD
238,OUTBOUND,24.14,45.107,1.568,1.617,-38.682,0.401,-0.678,45.107,1.968,38.682,3.456,1.745,1,3.143,4.71,4.038,67.127,1.242,1.65,0,0,0,OFFBOARD
239,OUTBOUND,24.24,45.311,1.636,1.621,-38.682,0.401,-0.678,45.311,2.036,38.682,3.261,1.639,1,3.026,4.511,3.97,67.329,1.048,1.64,0,0,0,OFFBOARD
240,OUTBOUND,24.34,45.513,1.691,1.625,-38.682,0.401,-0.678,45.513,2.091,38.682,3.117,1.561,1,2.91,4.311,3.876,67.466,0.822,1.626,0,0,0,OFFBOARD
241,OUTBOUND,24.45,45.715,1.731,1.628,-38.682,0.401,-0.678,45.715,2.131,38.682,3.024,1.508,1,2.852,4.108,3.772,67.566,0.572,1.632,0,0,0,OFFBOARD
242,OUTBOUND,24.55,45.917,1.754,1.63,-38.682,0.401,-0.678,45.917,2.154,38.682,3.756,1.398,1,2.655,3.91,3.681,67.666,0.31,1.635,0,0,0,OFFBOARD
243,OUTBOUND,24.65,46.121,1.756,1.632,-38.682,0.401,-0.678,46.121,2.156,38.682,3.714,1.202,1,2.458,3.713,3.69,67.766,0.042,1.636,0,0,0,OFFBOARD
244,OUTBOUND,24.75,46.322,1.734,1.633,-38.682,0.401,-0.678,46.322,2.134,38.682,3.515,1.232,1,2.401,3.514,3.513,67.866,-0.23,1.631,0,0,0,OFFBOARD
245,OUTBOUND,24.85,46.526,1.686,1.634,-38.682,0.401,-0.678,46.526,2.086,38.682,3.315,1.545,1,3.11,4.5,3.468,67.966,-0.483,1.607,0,0,0,OFFBOARD
246,OUTBOUND,24.95,46.728,1.61,1.634,-38.682,0.401,-0.678,46.728,2.01,38.682,4.132,1.691,1,3.113,4.369,3.732,68.066,-0.72,1.583,0,0,0,OFFBOARD
247,OUTBOUND,25.06,46.932,1.506,1.633,-38.682,0.401,-0.678,46.932,1.906,38.682,4.172,1.66,1,2.916,4.352,3.946,68.166,-0.946,1.559,0,0,0,OFFBOARD
248,OUTBOUND,25.16,47.133,1.379,1.631,-38.682,0.401,-0.678,47.133,1.779,38.682,3.969,1.961,1,2.929,4.779,4.077,68.266,-1.153,1.535,0,0,0,OFFBOARD
249,OUTBOUND,25.26,47.335,1.234,1.627,-38.682,0.401,-0.678,47.335,1.634,38.682,4.411,2.21,0,3.583,4.53,4.112,68.366,-1.33,1.51,0,0,0,OFFBOARD
250,OUTBOUND,25.36,47.537,1.075,1.621,-38.682,0.401,-0.678,47.537,1.475,38.682,4.236,2.318,0,3.573,4.283,4.081,68.536,-1.494,1.492,0,0,0,OFFBOARD
251,OUTBOUND,25.46,47.738,0.906,1.613,-38.682,0.401,-0.678,47.738,1.306,38.682,4.63,2.33,0,3.467,5.975,3.95,68.804,-1.651,1.479,0,0,0,OFFBOARD
252,OUTBOUND,25.56,47.94,0.733,1.604,-38.682,0.401,-0.678,47.94,1.133,38.682,5.684,2.923,0,4.132,10.0,4.061,69.136,-1.737,1.472,0,0,0,OFFBOARD
253,OUTBOUND,25.66,48.142,0.555,1.593,-38.682,0.401,-0.678,48.142,0.956,38.682,5.486,2.975,0,4.108,10.0,4.036,69.509,-1.777,1.468,0,0,0,OFFBOARD
254,OUTBOUND,25.76,48.344,0.377,1.583,-38.682,0.401,-0.678,48.344,0.777,38.682,5.716,3.019,0,4.03,10.0,4.01,69.91,-1.788,1.467,0,0,0,OFFBOARD
255,OUTBOUND,25.86,48.548,0.194,1.571,-38.682,0.401,-0.678,48.548,0.594,38.682,6.004,2.908,0,4.022,10.0,3.985,70.327,-1.768,1.469,0,0,0,OFFBOARD
256,OUTBOUND,25.97,48.75,0.012,1.561,-38.682,0.401,-0.678,48.75,0.412,38.682,6.017,3.632,0,4.583,10.0,3.961,70.754,-1.71,1.475,0,0,0,OFFBOARD
257,OUTBOUND,26.07,48.953,-0.173,1.55,-38.682,0.401,-0.678,48.953,0.227,38.682,5.941,3.434,0,4.65,10.0,3.938,71.164,-1.627,1.484,0,0,0,OFFBOARD
258,OUTBOUND,26.17,49.151,-0.356,1.541,-38.682,0.401,-0.678,49.151,0.044,38.682,5.673,3.166,0,4.417,10.0,3.909,71.566,-1.51,1.496,0,0,0,OFFBOARD
259,OUTBOUND,26.27,49.363,-0.555,1.532,-38.682,0.401,-0.678,49.363,-0.155,38.682,5.473,2.966,0,4.217,10.0,3.67,71.882,-1.373,1.509,0,0,0,OFFBOARD
260,OUTBOUND,26.37,49.567,-0.746,1.526,-38.682,0.401,-0.678,49.567,-0.346,38.682,3.167,2.761,0,4.017,3.459,2.767,72.127,-1.207,1.524,0,0,0,OFFBOARD
261,OUTBOUND,26.48,49.771,-0.931,1.521,-38.682,0.401,-0.678,49.771,-0.53,38.682,2.565,2.559,0,3.815,2.573,2.564,72.287,-1.028,1.54,0,0,0,OFFBOARD
262,OUTBOUND,26.58,49.973,-1.102,1.517,-38.682,0.401,-0.678,49.973,-0.702,38.682,2.364,2.359,0,3.637,2.365,2.364,72.401,-0.837,1.557,0,0,0,OFFBOARD
263,OUTBOUND,26.68,50.178,-1.255,1.516,-38.682,0.401,-0.678,50.177,-0.855,38.682,2.166,2.161,0,3.522,2.166,2.166,72.501,-0.621,1.574,0,0,0,OFFBOARD
264,OUTBOUND,26.78,50.38,-1.382,1.516,-38.682,0.401,-0.678,50.38,-0.982,38.682,1.966,1.961,1,3.42,1.966,1.966,72.601,-0.382,1.592,0,0,0,OFFBOARD
265,OUTBOUND,26.88,50.584,-1.477,1.519,-38.682,0.401,-0.678,50.584,-1.077,38.682,1.766,1.766,1,3.848,1.766,1.766,72.701,-0.14,1.609,0,0,0,OFFBOARD
266,OUTBOUND,26.98,50.786,-1.535,1.522,-38.682,0.401,-0.678,50.786,-1.135,38.682,1.566,1.566,1,3.82,1.566,1.566,72.801,0.09,1.625,0,0,0,OFFBOARD
267,OUTBOUND,27.08,50.988,-1.556,1.528,-38.682,0.401,-0.678,50.988,-1.156,38.682,1.366,1.366,1,3.796,1.366,1.366,72.901,0.258,1.64,0,0,0,OFFBOARD
268,OUTBOUND,27.19,51.192,-1.537,1.535,-38.682,0.401,-0.678,51.192,-1.137,38.682,1.166,1.166,1,3.673,1.166,1.166,73.001,0.449,1.655,0,0,0,OFFBOARD
