step,phase,t_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,fwd_progress_m,lat_offset_m,speed_ms,front_d_m,min_depth_m,prox_alarm,depth_top,depth_mid,depth_bot,tgt_x,tgt_y,tgt_z,collision,near_miss,armed,mode
137,OUTBOUND,13.9,25.425,-1.42,1.496,1.573,0.34,-0.769,25.425,-1.47,1.573,4.402,1.89,1,3.146,5.659,3.801,45.457,0.019,1.686,0,0,0,OFFBOARD
138,OUTBOUND,14.01,25.627,-1.302,1.511,1.573,0.34,-0.769,25.627,-1.352,1.573,4.264,1.906,1,3.174,5.546,3.837,45.905,0.138,1.698,0,0,0,OFFBOARD
139,OUTBOUND,14.11,25.831,-1.173,1.527,1.573,0.34,-0.769,25.831,-1.223,1.573,5.221,2.339,0,3.836,6.515,3.875,46.353,0.252,1.707,0,0,0,OFFBOARD
140,OUTBOUND,14.21,26.033,-1.038,1.543,1.573,0.34,-0.769,26.033,-1.088,1.573,5.059,2.546,0,3.802,10.0,3.91,46.648,0.37,1.706,0,0,0,OFFBOARD
141,OUTBOUND,14.31,26.235,-0.897,1.559,1.573,0.34,-0.769,26.235,-0.947,1.573,4.941,2.437,0,3.611,10.0,3.946,46.985,0.478,1.708,0,0,0,OFFBOARD
142,OUTBOUND,14.41,26.439,-0.751,1.575,1.573,0.34,-0.769,26.439,-0.8,1.573,5.694,2.984,0,4.195,10.0,3.982,47.356,0.567,1.709,0,0,0,OFFBOARD
143,OUTBOUND,14.51,26.641,-0.603,1.59,1.573,0.34,-0.769,26.641,-0.653,1.573,5.715,3.158,0,4.303,10.0,4.017,47.711,0.632,1.709,0,0,0,OFFBOARD
144,OUTBOUND,14.61,26.845,-0.452,1.605,1.573,0.34,-0.769,26.845,-0.502,1.573,5.542,3.003,0,4.259,10.0,4.051,48.078,0.683,1.706,0,0,0,OFFBOARD
145,OUTBOUND,14.72,27.047,-0.303,1.618,1.573,0.34,-0.769,27.047,-0.353,1.573,5.801,3.533,0,4.067,10.0,4.083,48.469,0.713,1.701,0,0,0,OFFBOARD
146,OUTBOUND,14.82,27.251,-0.154,1.63,1.573,0.34,-0.769,27.251,-0.204,1.573,6.024,3.699,0,4.085,6.971,4.113,48.803,0.713,1.69,0,0,0,OFFBOARD
147,OUTBOUND,14.92,27.453,-0.008,1.64,1.573,0.34,-0.769,27.453,-0.058,1.573,6.093,3.659,0,4.448,6.771,4.14,49.104,0.73,1.673,0,0,0,OFFBOARD
148,OUTBOUND,15.02,27.655,0.132,1.649,1.573,0.34,-0.769,27.655,0.082,1.573,5.971,3.459,0,4.453,6.571,4.167,49.454,0.752,1.651,0,0,0,OFFBOARD
149,OUTBOUND,15.12,27.859,0.267,1.655,1.573,0.34,-0.769,27.859,0.217,1.573,5.771,3.259,0,4.321,10.0,4.186,49.829,0.778,1.623,0,0,0,OFFBOARD
150,OUTBOUND,15.22,28.063,0.393,1.659,1.573,0.34,-0.769,28.063,0.343,1.573,5.571,3.076,0,4.169,10.0,4.197,50.219,0.768,1.601,0,0,0,OFFBOARD
151,OUTBOUND,15.33,28.265,0.507,1.661,1.573,0.34,-0.769,28.265,0.457,1.573,5.42,2.92,0,4.054,10.0,4.201,50.629,0.73,1.584,0,0,0,OFFBOARD
152,OUTBOUND,15.43,28.465,0.609,1.66,1.573,0.34,-0.769,28.465,0.559,1.573,5.248,2.74,0,3.849,10.0,4.197,51.052,0.659,1.571,0,0,0,OFFBOARD
153,OUTBOUND,15.53,28.675,0.703,1.657,1.573,0.34,-0.769,28.675,0.653,1.573,5.135,2.624,0,3.684,10.0,4.189,51.485,0.565,1.561,0,0,0,OFFBOARD
154,OUTBOUND,15.63,28.879,0.78,1.652,1.573,0.34,-0.769,28.879,0.73,1.573,5.615,2.881,0,3.654,10.0,4.177,51.924,0.471,1.554,0,0,0,OFFBOARD
155,OUTBOUND,15.73,29.083,0.843,1.646,1.573,0.34,-0.769,29.083,0.793,1.573,5.644,2.795,0,4.083,10.0,4.161,52.367,0.36,1.549,0,0,0,OFFBOARD
156,OUTBOUND,15.83,29.285,0.89,1.639,1.573,0.34,-0.769,29.285,0.84,1.573,5.561,2.727,0,4.071,10.0,4.142,52.812,0.252,1.546,0,0,0,OFFBOARD
157,OUTBOUND,15.93,29.487,0.922,1.631,1.573,0.34,-0.769,29.487,0.872,1.573,5.361,2.651,0,4.072,10.0,4.123,53.259,0.152,1.544,0,0,0,OFFBOARD
158,OUTBOUND,16.04,29.689,0.937,1.623,1.573,0.34,-0.769,29.689,0.887,1.573,5.161,2.649,0,3.905,10.0,4.102,53.707,0.063,1.543,0,0,0,OFFBOARD
159,OUTBOUND,16.14,29.891,0.935,1.615,1.573,0.34,-0.769,29.891,0.885,1.573,4.961,2.449,0,3.705,10.0,4.083,54.155,-0.027,1.544,0,0,0,OFFBOARD
160,OUTBOUND,16.24,30.095,0.915,1.607,1.573,0.34,-0.769,30.095,0.865,1.573,4.938,2.378,0,3.641,10.0,4.065,54.605,-0.117,1.546,0,0,0,OFFBOARD
161,OUTBOUND,16.34,30.297,0.878,1.6,1.573,0.34,-0.769,30.297,0.828,1.573,5.65,2.728,0,4.111,10.0,4.05,55.054,-0.185,1.55,0,0,0,OFFBOARD
162,OUTBOUND,16.44,30.501,0.825,1.593,1.573,0.34,-0.769,30.501,0.775,1.573,5.618,2.797,0,4.19,10.0,4.037,55.504,-0.222,1.55,0,0,0,OFFBOARD
163,OUTBOUND,16.54,30.703,0.758,1.587,1.573,0.34,-0.769,30.703,0.708,1.573,5.418,2.886,0,4.161,10.0,4.026,55.953,-0.223,1.544,0,0,0,OFFBOARD
164,OUTBOUND,16.64,30.907,0.679,1.582,1.573,0.34,-0.769,30.907,0.629,1.573,5.318,2.708,0,3.957,10.0,4.016,56.403,-0.205,1.54,0,0,0,OFFBOARD
165,OUTBOUND,16.75,31.109,0.591,1.576,1.573,0.34,-0.769,31.109,0.541,1.573,5.849,3.105,0,3.948,10.0,4.004,56.853,-0.154,1.539,0,0,0,OFFBOARD
166,OUTBOUND,16.85,31.311,0.496,1.572,1.573,0.34,-0.769,31.311,0.446,1.573,5.88,2.905,0,4.476,10.0,3.987,57.303,-0.105,1.541,0,0,0,OFFBOARD
167,OUTBOUND,16.95,31.513,0.399,1.567,1.573,0.34,-0.769,31.513,0.349,1.573,5.848,2.705,0,4.537,10.0,3.971,57.743,-0.025,1.534,0,0,0,OFFBOARD
168,OUTBOUND,17.05,31.717,0.301,1.564,1.573,0.34,-0.769,31.717,0.251,1.573,5.674,2.516,0,4.418,10.0,3.966,58.187,0.075,1.528,0,0,0,OFFBOARD
169,OUTBOUND,17.15,31.919,0.209,1.56,1.573,0.34,-0.769,31.919,0.159,1.573,5.658,2.344,0,4.218,10.0,3.964,58.63,0.204,1.518,0,0,0,OFFBOARD
170,OUTBOUND,17.25,32.121,0.125,1.556,1.573,0.34,-0.769,32.121,0.075,1.573,5.756,2.186,0,4.235,10.0,3.955,59.071,0.354,1.504,0,0,0,OFFBOARD
171,OUTBOUND,17.35,32.323,0.052,1.552,1.573,0.34,-0.769,32.323,0.002,1.573,5.734,2.048,0,4.625,10.0,3.941,59.479,0.503,1.489,0,0,0,OFFBOARD
172,OUTBOUND,17.46,32.527,-0.007,1.548,1.573,0.34,-0.769,32.527,-0.057,1.573,5.672,1.934,1,4.637,10.0,3.925,59.883,0.656,1.472,0,0,0,OFFBOARD
173,OUTBOUND,17.56,32.731,-0.049,1.542,1.573,0.34,-0.769,32.731,-0.099,1.573,5.619,1.848,1,4.518,10.0,3.909,60.298,0.78,1.465,0,0,0,OFFBOARD
174,OUTBOUND,17.66,32.933,-0.072,1.537,1.573,0.34,-0.769,32.933,-0.122,1.573,5.577,1.795,1,4.408,10.0,3.892,60.722,0.882,1.464,0,0,0,OFFBOARD
175,OUTBOUND,17.76,33.135,-0.075,1.53,1.573,0.34,-0.769,33.135,-0.125,1.573,5.537,1.777,1,4.208,10.0,3.871,61.152,0.968,1.469,0,0,0,OFFBOARD
176,OUTBOUND,17.86,33.339,-0.058,1.524,1.573,0.34,-0.769,33.339,-0.107,1.573,5.524,1.804,1,4.172,10.0,3.857,61.582,1.035,1.478,0,0,0,OFFBOARD
177,OUTBOUND,17.97,33.547,-0.018,1.518,1.573,0.34,-0.769,33.547,-0.068,1.573,5.526,1.868,1,4.666,10.0,3.846,62.013,1.046,1.49,0,0,0,OFFBOARD
178,OUTBOUND,18.07,33.749,0.038,1.513,1.573,0.34,-0.769,33.749,-0.012,1.573,5.546,3.608,0,4.731,10.0,3.84,62.451,0.991,1.5,0,0,0,OFFBOARD
179,OUTBOUND,18.17,33.953,0.112,1.509,1.573,0.34,-0.769,33.953,0.062,1.573,5.59,4.042,0,4.664,10.0,3.836,62.885,0.958,1.511,0,0,0,OFFBOARD
180,OUTBOUND,18.27,34.155,0.196,1.505,1.573,0.34,-0.769,34.155,0.146,1.573,5.662,3.897,0,4.464,10.0,3.833,63.28,0.945,1.523,0,0,0,OFFBOARD
181,OUTBOUND,18.37,34.357,0.289,1.504,1.573,0.34,-0.769,34.357,0.239,1.573,5.62,3.743,0,4.329,10.0,3.822,63.685,0.942,1.533,0,0,0,OFFBOARD
182,OUTBOUND,18.47,34.559,0.385,1.503,1.573,0.34,-0.769,34.559,0.335,1.573,5.74,3.587,0,4.3,10.0,3.815,64.081,0.935,1.54,0,0,0,OFFBOARD
183,OUTBOUND,18.57,34.763,0.48,1.504,1.573,0.34,-0.769,34.763,0.43,1.573,5.759,3.435,0,4.618,10.0,3.82,64.485,0.926,1.546,0,0,0,OFFBOARD
184,OUTBOUND,18.67,34.965,0.57,1.505,1.573,0.34,-0.769,34.965,0.521,1.573,5.703,3.296,0,4.569,10.0,3.828,64.905,0.927,1.545,0,0,0,OFFBOARD
185,OUTBOUND,18.78,35.169,0.655,1.507,1.573,0.34,-0.769,35.169,0.605,1.573,5.677,3.186,0,4.519,10.0,3.835,65.335,0.936,1.539,0,0,0,OFFBOARD
186,OUTBOUND,18.88,35.371,0.73,1.51,1.573,0.34,-0.769,35.371,0.68,1.573,5.67,3.093,0,4.478,6.839,3.841,65.773,0.948,1.529,0,0,0,OFFBOARD
187,OUTBOUND,18.98,35.575,0.797,1.513,1.573,0.34,-0.769,35.575,0.747,1.573,5.477,3.016,0,4.32,6.639,3.847,66.213,0.961,1.524,0,0,0,OFFBOARD
188,OUTBOUND,19.08,35.777,0.854,1.515,1.573,0.34,-0.769,35.777,0.805,1.573,5.277,2.864,0,4.12,6.439,3.853,66.657,0.978,1.524,0,0,0,OFFBOARD
189,OUTBOUND,19.18,35.979,0.904,1.517,1.573,0.34,-0.769,35.979,0.854,1.573,5.136,2.664,0,3.92,6.239,3.857,67.101,0.988,1.53,0,0,0,OFFBOARD
190,OUTBOUND,19.28,36.183,0.947,1.518,1.573,0.34,-0.769,36.183,0.897,1.573,5.036,2.462,0,3.718,6.037,3.86,67.547,0.988,1.538,0,0,0,OFFBOARD
191,OUTBOUND,19.38,36.385,0.984,1.52,1.573,0.34,-0.769,36.385,0.934,1.573,5.475,2.405,0,3.638,5.839,3.862,67.993,0.987,1.549,0,0,0,OFFBOARD
192,OUTBOUND,19.49,36.587,1.015,1.522,1.573,0.34,-0.769,36.587,0.965,1.573,5.477,2.644,0,4.075,5.639,3.865,68.436,0.995,1.562,0,0,0,OFFBOARD
193,OUTBOUND,19.59,36.791,1.041,1.524,1.573,0.34,-0.769,36.791,0.991,1.573,5.439,2.597,0,4.032,5.439,3.869,68.862,0.998,1.575,0,0,0,OFFBOARD
194,OUTBOUND,19.69,36.995,1.063,1.527,1.573,0.34,-0.769,36.995,1.013,1.573,5.239,2.556,0,4.01,5.239,3.875,69.277,0.996,1.589,0,0,0,OFFBOARD
195,OUTBOUND,19.79,37.197,1.08,1.531,1.573,0.34,-0.769,37.197,1.03,1.573,5.039,2.521,0,3.877,5.039,3.883,69.694,0.985,1.603,0,0,0,OFFBOARD
196,OUTBOUND,19.89,37.401,1.094,1.535,1.573,0.34,-0.769,37.401,1.044,1.573,4.839,2.492,0,3.677,4.9,3.892,70.117,0.982,1.617,0,0,0,OFFBOARD
197,OUTBOUND,19.99,37.605,1.103,1.541,1.573,0.34,-0.769,37.605,1.053,1.573,4.571,2.252,0,3.409,4.892,3.909,70.547,0.963,1.63,0,0,0,OFFBOARD
198,OUTBOUND,20.1,37.805,1.108,1.547,1.573,0.34,-0.769,37.805,1.058,1.573,4.371,2.187,0,3.37,4.924,3.923,70.984,0.935,1.643,0,0,0,OFFBOARD
199,OUTBOUND,20.2,38.013,1.11,1.554,1.573,0.34,-0.769,38.013,1.06,1.573,4.167,2.532,0,3.837,4.963,3.94,71.424,0.92,1.654,0,0,0,OFFBOARD
200,OUTBOUND,20.3,38.215,1.108,1.562,1.573,0.34,-0.769,38.215,1.058,1.573,3.971,2.534,0,3.89,5.02,3.957,71.867,0.901,1.665,0,0,0,OFFBOARD
201,OUTBOUND,20.4,38.417,1.102,1.57,1.573,0.34,-0.769,38.417,1.052,1.573,3.771,2.544,0,3.865,5.09,3.771,72.311,0.876,1.674,0,0,0,OFFBOARD
202,OUTBOUND,20.5,38.619,1.094,1.579,1.573,0.34,-0.769,38.619,1.044,1.573,3.571,2.409,0,3.665,5.06,3.571,72.756,0.85,1.682,0,0,0,OFFBOARD
203,OUTBOUND,20.6,38.821,1.082,1.588,1.573,0.34,-0.769,38.821,1.032,1.573,3.371,2.209,0,3.465,5.977,3.371,73.202,0.808,1.688,0,0,0,OFFBOARD
204,OUTBOUND,20.7,39.023,1.068,1.598,1.573,0.34,-0.769,39.023,1.018,1.573,3.171,2.201,0,3.318,5.777,3.171,73.65,0.729,1.693,0,0,0,OFFBOARD
205,OUTBOUND,20.81,39.225,1.051,1.607,1.573,0.34,-0.769,39.225,1.001,1.573,3.195,2.534,0,3.738,6.781,2.971,74.099,0.639,1.697,0,0,0,OFFBOARD
206,OUTBOUND,20.91,39.429,1.031,1.616,1.573,0.34,-0.769,39.429,0.981,1.573,3.292,2.532,0,3.876,6.634,2.771,74.548,0.519,1.699,0,0,0,OFFBOARD
207,OUTBOUND,21.01,39.629,1.008,1.625,1.573,0.34,-0.769,39.629,0.958,1.573,3.389,2.571,0,3.917,6.486,2.758,74.997,0.381,1.7,0,0,0,OFFBOARD
208,OUTBOUND,21.11,39.833,0.981,1.634,1.573,0.34,-0.769,39.833,0.931,1.573,3.494,2.371,0,3.721,10.0,2.839,75.447,0.223,1.699,0,0,0,OFFBOARD
209,OUTBOUND,21.21,40.035,0.949,1.641,1.573,0.34,-0.769,40.035,0.899,1.573,3.608,2.171,0,3.521,10.0,2.925,75.897,0.039,1.697,0,0,0,OFFBOARD
210,OUTBOUND,21.31,40.237,0.911,1.649,1.573,0.34,-0.769,40.237,0.861,1.573,4.577,2.242,0,3.466,10.0,3.026,76.346,-0.147,1.694,0,0,0,OFFBOARD
211,OUTBOUND,21.41,40.439,0.864,1.655,1.573,0.34,-0.769,40.439,0.814,1.573,5.47,2.343,0,3.965,10.0,3.15,76.796,-0.322,1.69,0,0,0,OFFBOARD
212,OUTBOUND,21.51,40.643,0.807,1.661,1.573,0.34,-0.769,40.643,0.757,1.573,5.434,2.445,0,4.044,6.934,4.126,77.246,-0.478,1.686,0,0,0,OFFBOARD
213,OUTBOUND,21.62,40.845,0.739,1.666,1.573,0.34,-0.769,40.845,0.689,1.573,5.234,2.532,0,3.977,6.712,4.208,77.696,-0.575,1.679,0,0,0,OFFBOARD
214,OUTBOUND,21.72,41.047,0.657,1.67,1.573,0.34,-0.769,41.047,0.607,1.573,5.12,2.572,0,3.777,6.507,4.217,78.146,-0.644,1.67,0,0,0,OFFBOARD
215,OUTBOUND,21.82,41.249,0.562,1.673,1.573,0.34,-0.769,41.249,0.512,1.573,5.888,3.072,0,3.799,10.0,4.225,78.596,-0.651,1.659,0,0,0,OFFBOARD
216,OUTBOUND,21.92,41.453,0.453,1.675,1.573,0.34,-0.769,41.453,0.403,1.573,5.888,3.248,0,4.281,10.0,4.234,79.046,-0.659,1.65,0,0,0,OFFBOARD
217,OUTBOUND,22.02,41.655,0.334,1.676,1.573,0.34,-0.769,41.655,0.284,1.573,5.69,3.177,0,4.347,10.0,4.239,79.496,-0.646,1.632,0,0,0,OFFBOARD
218,OUTBOUND,22.12,41.859,0.206,1.675,1.573,0.34,-0.769,41.859,0.156,1.573,5.619,3.211,0,4.234,10.0,4.234,79.946,-0.616,1.613,0,0,0,OFFBOARD
219,OUTBOUND,22.22,42.061,0.077,1.673,1.573,0.34,-0.769,42.061,0.027,1.573,6.003,3.745,0,4.034,10.0,4.226,80.395,-0.571,1.594,0,0,0,OFFBOARD
220,OUTBOUND,22.33,42.265,-0.053,1.67,1.573,0.34,-0.769,42.265,-0.103,1.573,6.109,3.834,0,4.009,10.0,4.222,80.842,-0.519,1.575,0,0,0,OFFBOARD
221,OUTBOUND,22.43,42.465,-0.176,1.665,1.573,0.34,-0.769,42.465,-0.226,1.573,6.146,3.634,0,4.403,10.0,4.219,81.21,-0.458,1.561,0,0,0,OFFBOARD
222,OUTBOUND,22.53,42.667,-0.29,1.659,1.573,0.34,-0.769,42.667,-0.34,1.573,5.946,3.434,0,4.409,10.0,4.203,81.48,-0.376,1.55,0,0,0,OFFBOARD
223,OUTBOUND,22.63,42.869,-0.392,1.651,1.573,0.34,-0.769,42.869,-0.442,1.573,5.746,3.234,0,4.289,10.0,4.18,81.665,-0.283,1.542,0,0,0,OFFBOARD
224,OUTBOUND,22.73,43.075,-0.481,1.643,1.573,0.34,-0.769,43.075,-0.531,1.573,5.502,2.968,0,4.127,10.0,4.15,81.795,-0.176,1.538,0,0,0,OFFBOARD
225,OUTBOUND,22.83,43.277,-0.551,1.634,1.573,0.34,-0.769,43.277,-0.601,1.573,5.45,2.832,0,4.024,10.0,4.126,81.908,-0.06,1.535,0,0,0,OFFBOARD
226,OUTBOUND,22.93,43.481,-0.604,1.625,1.573,0.34,-0.769,43.481,-0.654,1.573,5.897,2.773,0,3.837,10.0,4.102,82.016,0.056,1.535,0,0,0,OFFBOARD
227,OUTBOUND,23.04,43.685,-0.638,1.615,1.573,0.34,-0.769,43.685,-0.688,1.573,5.862,3.072,0,3.844,10.0,4.08,82.116,0.164,1.536,0,0,0,OFFBOARD
228,OUTBOUND,23.14,43.887,-0.654,1.607,1.573,0.34,-0.769,43.887,-0.704,1.573,5.834,3.043,0,4.332,10.0,4.06,82.216,0.274,1.539,0,0,0,OFFBOARD
229,OUTBOUND,23.24,44.089,-0.651,1.598,1.573,0.34,-0.769,44.089,-0.701,1.573,5.736,3.032,0,4.392,10.0,4.041,82.316,0.382,1.542,0,0,0,OFFBOARD
230,OUTBOUND,23.34,44.291,-0.63,1.591,1.573,0.34,-0.769,44.291,-0.68,1.573,5.536,3.024,0,4.28,10.0,4.024,82.416,0.48,1.548,0,0,0,OFFBOARD
231,OUTBOUND,23.44,44.495,-0.591,1.584,1.573,0.34,-0.769,44.495,-0.641,1.573,5.522,2.824,0,4.08,10.0,4.01,82.535,0.587,1.554,0,0,0,OFFBOARD
232,OUTBOUND,23.54,44.699,-0.535,1.578,1.573,0.34,-0.769,44.699,-0.585,1.573,5.789,3.176,0,4.054,10.0,3.999,82.68,0.677,1.561,0,0,0,OFFBOARD
233,OUTBOUND,23.64,44.901,-0.465,1.573,1.573,0.34,-0.769,44.901,-0.515,1.573,5.8,3.312,0,4.515,10.0,3.99,82.785,0.762,1.569,0,0,0,OFFBOARD
234,OUTBOUND,23.75,45.105,-0.381,1.57,1.573,0.34,-0.769,45.105,-0.431,1.573,5.819,3.434,0,4.569,10.0,3.985,82.885,0.842,1.576,0,0,0,OFFBOARD
235,OUTBOUND,23.85,45.307,-0.286,1.567,1.573,0.34,-0.769,45.307,-0.336,1.573,5.829,3.278,0,4.534,10.0,3.98,82.988,0.927,1.584,0,0,0,OFFBOARD
236,OUTBOUND,23.95,45.509,-0.181,1.566,1.573,0.34,-0.769,45.509,-0.231,1.573,5.87,3.67,0,4.336,6.855,3.977,83.142,1.001,1.593,0,0,0,OFFBOARD
237,OUTBOUND,24.05,45.711,-0.069,1.566,1.573,0.34,-0.769,45.711,-0.119,1.573,5.924,3.868,0,4.251,6.901,3.973,83.4,1.076,1.591,0,0,0,OFFBOARD
238,OUTBOUND,24.15,45.913,0.048,1.566,1.573,0.34,-0.769,45.913,-0.001,1.573,5.957,3.936,0,4.588,10.0,3.97,83.724,1.147,1.585,0,0,0,OFFBOARD
239,OUTBOUND,24.25,46.117,0.171,1.567,1.573,0.34,-0.769,46.117,0.121,1.573,5.956,3.736,0,4.615,10.0,3.97,84.088,1.216,1.583,0,0,0,OFFBOARD
240,OUTBOUND,24.35,46.319,0.294,1.568,1.573,0.34,-0.769,46.319,0.244,1.573,5.883,3.534,0,4.585,10.0,3.972,84.481,1.274,1.585,0,0,0,OFFBOARD
241,OUTBOUND,24.46,46.517,0.415,1.57,1.573,0.34,-0.769,46.517,0.365,1.573,5.849,3.336,0,4.552,10.0,3.975,84.893,1.324,1.588,0,0,0,OFFBOARD
242,OUTBOUND,24.56,46.721,0.539,1.571,1.573,0.34,-0.769,46.721,0.489,1.573,5.649,3.136,0,4.393,10.0,3.978,85.319,1.364,1.592,0,0,0,OFFBOARD
243,OUTBOUND,24.66,46.923,0.659,1.573,1.573,0.34,-0.769,46.923,0.609,1.573,5.447,2.934,0,4.191,10.0,3.983,85.754,1.384,1.597,0,0,0,OFFBOARD
244,OUTBOUND,24.76,47.127,0.777,1.574,1.573,0.34,-0.769,47.127,0.727,1.573,5.249,2.736,0,3.993,10.0,3.989,86.193,1.368,1.602,0,0,0,OFFBOARD
245,OUTBOUND,24.86,47.329,0.89,1.576,1.573,0.34,-0.769,47.329,0.84,1.573,5.049,2.536,0,3.793,10.0,3.995,86.637,1.32,1.606,0,0,0,OFFBOARD
246,OUTBOUND,24.96,47.535,0.999,1.579,1.573,0.34,-0.769,47.535,0.949,1.573,4.847,2.372,0,3.591,10.0,4.003,87.082,1.241,1.61,0,0,0,OFFBOARD
247,OUTBOUND,25.07,47.737,1.098,1.581,1.573,0.34,-0.769,47.737,1.048,1.573,4.583,2.183,0,3.383,10.0,4.012,87.53,1.135,1.613,0,0,0,OFFBOARD
248,OUTBOUND,25.17,47.939,1.189,1.584,1.573,0.34,-0.769,47.939,1.139,1.573,4.407,2.054,0,3.27,6.789,4.017,87.978,1.009,1.616,0,0,0,OFFBOARD
249,OUTBOUND,25.27,48.143,1.269,1.586,1.573,0.34,-0.769,48.143,1.219,1.573,4.252,2.262,0,3.589,5.656,4.019,88.427,0.915,1.619,0,0,0,OFFBOARD
250,OUTBOUND,25.37,48.347,1.335,1.589,1.573,0.34,-0.769,48.347,1.285,1.573,4.126,2.221,0,3.584,5.352,4.021,88.874,0.841,1.622,0,0,0,OFFBOARD
251,OUTBOUND,25.47,48.549,1.385,1.592,1.573,0.34,-0.769,48.549,1.335,1.573,4.648,2.134,0,3.58,5.113,4.021,89.319,0.77,1.626,0,0,0,OFFBOARD
252,OUTBOUND,25.57,48.751,1.417,1.595,1.573,0.34,-0.769,48.751,1.368,1.573,4.716,2.101,0,3.539,4.96,4.019,89.761,0.702,1.63,0,0,0,OFFBOARD
253,OUTBOUND,25.67,48.953,1.431,1.598,1.573,0.34,-0.769,48.953,1.381,1.573,4.639,2.072,0,3.383,5.524,4.01,90.198,0.633,1.634,0,0,0,OFFBOARD
254,OUTBOUND,25.77,49.155,1.427,1.602,1.573,0.34,-0.769,49.155,1.377,1.573,4.437,1.925,1,3.181,5.693,4.022,90.639,0.557,1.637,0,0,0,OFFBOARD
255,OUTBOUND,25.88,49.359,1.404,1.605,1.573,0.34,-0.769,49.359,1.354,1.573,4.239,1.727,1,2.983,5.495,4.053,91.077,0.438,1.628,0,0,0,OFFBOARD
256,OUTBOUND,25.98,49.561,1.366,1.608,1.573,0.34,-0.769,49.561,1.316,1.573,4.039,1.759,1,2.953,5.295,4.068,91.517,0.288,1.611,0,0,0,OFFBOARD
257,OUTBOUND,26.08,49.765,1.314,1.611,1.573,0.34,-0.769,49.765,1.264,1.573,4.021,2.129,0,3.527,5.331,4.078,91.959,0.144,1.588,0,0,0,OFFBOARD
258,OUTBOUND,26.18,49.967,1.25,1.612,1.573,0.34,-0.769,49.967,1.2,1.573,4.895,2.242,0,3.625,6.152,4.084,92.4,0.016,1.572,0,0,0,OFFBOARD
259,OUTBOUND,26.28,50.171,1.175,1.612,1.573,0.34,-0.769,50.171,1.125,1.573,4.695,2.183,0,3.439,5.952,4.087,92.843,-0.076,1.558,0,0,0,OFFBOARD
260,OUTBOUND,26.38,50.373,1.09,1.611,1.573,0.34,-0.769,50.373,1.041,1.573,4.493,2.125,0,3.303,10.0,4.085,93.285,-0.165,1.549,0,0,0,OFFBOARD
261,OUTBOUND,26.48,50.575,0.996,1.608,1.573,0.34,-0.769,50.575,0.946,1.573,5.286,2.56,0,3.903,6.808,4.08,93.73,-0.246,1.542,0,0,0,OFFBOARD
262,OUTBOUND,26.59,50.779,0.891,1.605,1.573,0.34,-0.769,50.779,0.842,1.573,5.352,2.726,0,4.095,10.0,4.072,94.176,-0.3,1.539,0,0,0,OFFBOARD
263,OUTBOUND,26.69,50.981,0.779,1.6,1.573,0.34,-0.769,50.981,0.73,1.573,5.152,2.639,0,3.895,10.0,4.062,94.623,-0.355,1.535,0,0,0,OFFBOARD
264,OUTBOUND,26.79,51.183,0.661,1.595,1.573,0.34,-0.769,51.183,0.611,1.573,5.743,3.025,0,3.818,10.0,4.047,95.071,-0.383,1.534,0,0,0,OFFBOARD
265,OUTBOUND,26.89,51.387,0.535,1.59,1.573,0.34,-0.769,51.387,0.485,1.573,5.849,3.243,0,4.387,10.0,4.031,95.52,-0.431,1.535,0,0,0,OFFBOARD
266,OUTBOUND,26.99,51.589,0.409,1.584,1.573,0.34,-0.769,51.589,0.359,1.573,5.808,3.295,0,4.484,10.0,4.016,95.969,-0.45,1.533,0,0,0,OFFBOARD
267,OUTBOUND,27.09,51.791,0.282,1.579,1.573,0.34,-0.769,51.791,0.232,1.573,5.661,3.263,0,4.352,10.0,4.004,96.419,-0.457,1.533,0,0,0,OFFBOARD
268,OUTBOUND,27.19,51.993,0.158,1.574,1.573,0.34,-0.769,51.993,0.108,1.573,5.786,3.784,0,4.192,10.0,3.994,96.868,-0.441,1.537,0,0,0,OFFBOARD
269,OUTBOUND,27.3,52.197,0.038,1.569,1.573,0.34,-0.769,52.197,-0.012,1.573,5.903,3.952,0,4.479,10.0,3.986,97.318,-0.401,1.542,0,0,0,OFFBOARD
270,OUTBOUND,27.4,52.401,-0.076,1.565,1.573,0.34,-0.769,52.401,-0.126,1.573,5.884,3.752,0,4.628,10.0,3.978,97.756,-0.348,1.549,0,0,0,OFFBOARD
271,OUTBOUND,27.5,52.605,-0.18,1.561,1.573,0.34,-0.769,52.605,-0.23,1.573,5.818,3.484,0,4.558,10.0,3.965,98.183,-0.272,1.557,0,0,0,OFFBOARD
272,OUTBOUND,27.6,52.807,-0.273,1.558,1.573,0.34,-0.769,52.807,-0.322,1.573,5.775,3.289,0,4.423,10.0,3.956,98.616,-0.183,1.566,0,0,0,OFFBOARD
273,OUTBOUND,27.7,53.011,-0.354,1.557,1.573,0.34,-0.769,53.011,-0.404,1.573,5.742,3.184,0,4.34,10.0,3.949,99.047,-0.091,1.575,0,0,0,OFFBOARD
274,OUTBOUND,27.8,53.215,-0.421,1.556,1.573,0.34,-0.769,53.215,-0.471,1.573,5.714,3.095,0,4.14,10.0,3.943,99.473,0.01,1.585,0,0,0,OFFBOARD
